url,success,stripe_detected,stripe_code,error_code
https://achievebrowncounty.org/collective-impact-approach/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://achievebrowncounty.org/staff,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://achievebrowncounty.org/board-of-directors/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://achievebrowncounty.org/our-partners/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://accessenergycoop.com/employment-opportunities,True,False,,
https://accessenergycoop.com/touchstone-energy-cooperatives,True,False,,
https://accessenergycoop.com/where-does-your-power-come,True,False,,
https://accessenergycoop.com/election-directors,True,False,,
https://accessenergycoop.com/history-co-ops,True,False,,
https://accessenergycoop.com/cooperative-principles,True,False,,
https://accessenergycoop.com/annual-meeting-members,True,False,,
https://accessenergycoop.com/service-area,True,False,,
https://accessenergycoop.com/monthly-magazine,True,False,,
https://accessenergycoop.com/how-run-seat-board-directors,True,False,,
https://accessenergycoop.com/board-directors,True,False,,
https://accessenergycoop.com/about-us,True,False,,
https://accessenergycoop.com/contact-us,True,False,,
https://accessenergycoop.com/our-staff,True,False,,
https://www.aclukansas.org/en/statement-on-website-accessibility,True,False,,
https://www.acf-foresters.org/event-calendar,True,False,,
https://activecentralmn.org/,True,False,,
https://www.aclukansas.org/en/privacy-statement,True,False,,
https://www.acf-foresters.org/index.php?option=com_content&view=article&id=42:association-news&catid=23:latest-news&Itemid=134,True,False,,
https://activemeditation.org/disclaimer/,True,False,,
https://acornclinic.org/contact-2/,True,False,,
https://www.acf-foresters.org/index.php?option=com_jevents&Itemid=127&task=year.listevents,True,False,,
https://activemeditation.org/terms-and-conditions/,True,False,,
https://www.acf-foresters.org/index.php?option=com_jevents&task=icalrepeat.detail&evid=39&Itemid=127&year=2025&month=02&day=21&title=acf-western-regional-conference&uid=a06133a38833888d6a8168f00bbbf459,True,False,,
https://activecentralmn.org/about/,True,False,,
https://acornclinic.org/testimonials/,True,False,,
https://activemeditation.org/privacy-policy/,True,False,,
https://activemeditation.org/post/sleep-better-with-meditation-and-binaural-beats/,True,False,,
https://www.acf-foresters.org/index.php?option=com_jevents&task=icalrepeat.detail&evid=40&Itemid=127&year=2024&month=10&day=17&title=south-carolina-chapter-meeting&uid=228c1acc3a6d038fd5732af822f09c12,True,False,,
https://activemeditation.org/post/can-meditation-help-with-anxiety-stress-and-depression/,True,False,,
https://activecentralmn.org/community/,True,False,,
https://acirfound.org/service/promoting-womens-entrepreneurship/,True,False,,
https://www.acf-foresters.org/use-policy,True,False,,
https://acornclinic.org/donate/,True,False,,
https://acirfound.org/service/regional-connectivity-ecosystem-building-south-asia-connect/,True,False,,
https://acpmp.org/connect/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acirfound.org/service/nexus-startup-hub/,True,False,,
https://acpmp.org/about-us/legal-disclaimer/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/patients-sign-up,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/physicians-sign-up,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/event/2024-annual-virtual-appendix-cancer-multi-regional-symposium/,True,False,,
https://acpmp.org/event/2nd-annual-kicking-appendix-cancer-in-the-cornhole-tournament/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/event/arod-strong-kickball-tournament-bbq/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/partnership-with-mypart-network-at-the-u-s-national-cancer-institutes-center-for-cancer-research/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/?campaign=554658,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/volunteer-today/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/about-us/committees/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/get-involved/social-media-fundraisers/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/get-involved/hold-a-fundraiser/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/get-involved/matching-donations/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/get-involved/donate/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/get-involved/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/connect/tributes/,True,False,,
https://acpmp.org/connect/video-submission/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/patients/patient-stories/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/connect/email-signup/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/connect/contact-us/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/event-photos/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/about-appendix-cancer/educational-programs/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/events/past-events/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/august/appendix-cancer-awareness-month/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/events/upcoming-events/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/research/published-research/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/patients/acpmp-patient-registry/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/patients/tissue-donation/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/research/clinical-trials/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/research/research-grants-awarded/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/research/research-grant-program/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/connect/acpmp-videos/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/connect/patient-support/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/,True,False,,
https://acpmp.org/patients/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/patients/find-a-specialist/,True,False,,
https://acpmp.org/patients/new-patient-guide/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/about-appendix-cancer/helpful-links/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/about-appendix-cancer/acpmp-blog/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acirfound.org/contact-us/,True,False,,
https://acpmp.org/about-appendix-cancer/glossary/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/about-appendix-cancer/,True,False,,
https://acirfound.org/,True,False,,
https://acpmp.org/careers/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acirfound.org/news/,True,False,,
https://acpmp.org/about-us/donor-confidence/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/about-us/scientific-advisory-board/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acornclinic.org/,True,False,,
https://activecentralmn.org/events/big-lake-graniteman-triathlon/,True,False,,
https://acpmp.org/about-us/medical-advisory-board/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acornclinic.org/volunteer-2/,True,False,,
https://acirfound.org/network/,True,False,,
https://acpmp.org/about-us/staff/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://activecentralmn.org/events/clearwater-graniteman-triathlon/,True,False,,
https://acpmp.org/about-us/board-of-directors/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://acpmp.org/about-us/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://activecentralmn.org/events/buffalo-graniteman-triathlon/,True,False,,
https://aciint.org/contact/,True,False,,
https://acirfound.org/our-work/,True,False,,
https://aciint.org/,True,False,,
https://activecentralmn.org/events/apple-multisport-festival/,True,False,,
https://acpmp.org/about-us/welcome/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://activemeditation.org/post/mindfulness-and-meditation-heres-how-they-work-and-why-they-are-so-beneficial/,True,False,,
https://activemeditation.org/post/binaural-beats-enhanced-meditation-mindfulness-and-sleep/,True,False,,
https://activecentralmn.org/events/earth-day-run/,True,False,,
https://activemeditation.org/producers/,True,False,,
https://acpmp.org/shop/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://activemeditation.org/dr-leichtman/,True,False,,
https://acirfound.org/about-us/,True,False,,
https://activemeditation.org/about/,True,False,,
https://acpmp.org/help-us/donate/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://activemeditation.org/articles/,True,False,,
https://activemeditation.org/sleep-meditations/,True,False,,
https://activemeditation.org/daily-meditations/,True,False,,
https://activemeditation.org/binaural-beats/,True,False,,
https://activemeditation.org/the-inner-critic/,True,False,,
https://activemeditation.org/,True,False,,
https://activemeditation.org/how-not-to-be-miserable/,True,False,,
https://activemeditation.org/coping-with-chaos/,True,False,,
https://activemeditation.org/betrayal/,True,False,,
https://activemeditation.org/a-course-in-miracles/,True,False,,
https://activecentralmn.org/events/,True,False,,
https://activemeditation.org/the-essential-course/,True,False,,
https://aciint.org/testimonies/,True,False,,
https://activemeditation.org/master-course/,True,False,,
https://acornclinic.org/about/frequently-asked-questions/,True,False,,
https://aciint.org/giving/,True,False,,
https://acornclinic.org/about/,True,False,,
https://aciint.org/apply/,True,False,,
https://aciint.org/ministries/,True,False,,
https://aciint.org/board-of-directors/,True,False,,
https://acornclinic.org/patients/,True,False,,
https://www.achildbecomes.org/,True,False,,
https://www.achildbecomes.org/school-calendar/,True,False,,
https://www.aclukansas.org/en/user-agreement,True,False,,
https://action.aclu.org/give/support-aclu-kansas,True,False,,
https://www.aclukansas.org/en/cases/progeny-et-al-v-city-wichita-et-al,True,False,,
https://www.achildbecomes.org/testimonials-2/,True,False,,
https://www.aclukansas.org/en/press-releases/judge-grants-preliminary-approval-settlement-wichita-gang-list-challenge,True,False,,
https://www.aclukansas.org/en/press-releases/judge-grants-final-approval-settlement-wichita-gang-list-challenge,True,False,,
https://www.aclukansas.org/en/press-releases/voter-assistance-hotline-kansans-available-primary-and-general-election,True,False,,
https://www.aclukansas.org/en/node/1694/,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://www.aclukansas.org/en/node/1761,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://www.achildbecomes.org/parent-portal/,True,False,,
https://www.aclukansas.org/en/know-your-rights/understanding-2024-wichita-gang-database-settlement,True,False,,
https://www.aclukansas.org/en/node/1577/,True,False,,
https://www.aclukansas.org/en/restore-my-vote-voting-after-felony-kansas,True,False,,
https://www.achildbecomes.org/contact-us/,True,False,,
https://www.aclukansas.org/en/other-ways-donate-and-faqs,True,False,,
https://www.aclukansas.org/en/events,True,False,,
https://www.achildbecomes.org/our-staff/,True,False,,
https://secure.ngpvan.com/GUFO0qkEcE2jjV7Gfa1sng2,True,False,,
https://www.aclukansas.org/en/press-releases,True,False,,
https://www.aclukansas.org/en/news/marching-aclu-kansas-podcast,True,False,,
https://www.aclukansas.org/en/civil-liberties-accountability-project,True,False,,
https://www.aclukansas.org/en/blog,True,False,,
https://www.achildbecomes.org/admissions/2146-2/,True,False,,
https://secure.ngpvan.com/cTAhrpty-Uy9v0ZK4YDf3g2,True,False,,
https://www.aclukansas.org/en/get-help,True,False,,
https://www.achildbecomes.org/admissions/tuition-and-fees/,True,False,,
https://kansasreflector.com/2024/09/09/wichita-police-to-overhaul-gang-list-after-kansas-judge-approves-settlement-agreement/,True,False,,
https://www.aclukansas.org/en/resources/lgbtq-advocacy-resource-hub,True,False,,
https://www.aclukansas.org/en/resources/system-impacted-resource-hub,True,False,,
https://www.kansan.com/news/lgbtq-activists-pleased-with-veto-of-anti-trans-bill-worry-more-is-coming/article_6ca062a6-5f53-11ef-b6c2-371a3918ca2b.html,True,False,,
https://www.aclukansas.org/en/election-protection,True,False,,
https://www.aclukansas.org/en/news,True,False,,
https://klcjournal.com/the-weight-of-the-wait-30-years-after-kansas-death-penalty-law/,True,False,,
https://www.achildbecomes.org/admissions/,True,False,,
https://www.aclukansas.org/en/hot-topics-series,True,False,,
https://www.achildbecomes.org/service-projects/,True,False,,
https://www.achildbecomes.org/javascript&colon,False,,,<twisted.python.failure.Failure scrapy.spidermiddlewares.httperror.HttpError: Ignoring non-200 response>
https://www.aclukansas.org/en/resources/reports-and-toolkits,True,False,,
https://www.aclukansas.org/en/know-your-rights,True,False,,
https://www.achildbecomes.org/our-programs/sunbeams/,True,False,,
https://www.aclukansas.org/en/issues/racial-justice,True,False,,
https://www.achildbecomes.org/our-programs/butterflies/,True,False,,
https://www.aclukansas.org/en/issues/immigrants-rights,True,False,,
https://www.aclukansas.org/en/issues/lgbt-rights,True,False,,
https://www.aclukansas.org/en/issues/reproductive-freedom,True,False,,
https://www.achildbecomes.org/our-programs/caterpillars/,True,False,,
https://www.aclukansas.org/en/issues/smart-justice-reform,True,False,,
https://www.achildbecomes.org/our-programs/,True,False,,
https://www.aclukansas.org/en/issues/voting-rights,True,False,,
https://www.aclukansas.org/,True,False,,
https://www.acf-foresters.org/home-,True,False,,
https://www.aclukansas.org/en/issues,True,False,,
https://www.aclukansas.org/en/our-work/letters-officials,True,False,,
https://www.achildbecomes.org/our-philosophy/,True,False,,
https://www.aclukansas.org/en/cases,True,False,,
https://www.aclukansas.org/en/legislation,True,False,,
https://www.aclukansas.org/en/campaigns/represent-reclaiming-our-vote-and-restoring-our-democracy,True,False,,
https://www.aclukansas.org/en/campaigns/reimagine-justice,True,False,,
https://www.aclukansas.org/en/campaigns,True,False,,
https://www.aclukansas.org/en/about/marching-fund-aclu-kansas-microgrant-program,True,False,,
https://www.aclukansas.org/en/job-opportunities,True,False,,
https://www.aclukansas.org/en/about/contact-us,True,False,,
https://www.aclukansas.org/en/about/meet-aclu-kansas-staff,True,False,,
https://www.aclukansas.org/en,True,False,,
https://www.aclukansas.org/en/about/about-us,True,False,,
https://www.aclukansas.org/en/take-action,True,False,,
https://www.acf-foresters.org/index.php?option=com_jevents&task=icalrepeat.detail&evid=41&Itemid=127&year=2024&month=10&day=11&title=north-carolina-chapter-meeting&uid=da681cddc74bfd4496563c24662bacb4,True,False,,
https://www.acf-foresters.org/index.php?option=com_jevents&task=icalrepeat.detail&evid=42&Itemid=127&year=2024&month=10&day=10&title=pennsylvania-chapter-meeting&uid=257685df9ccfad6fd89d1bbbace92295,True,False,,
https://www.acf-foresters.org/acf-blog,True,False,,
https://www.acf-foresters.org/why-choose-acf,True,False,,
https://www.acf-foresters.org/login,True,False,,
https://www.acf-foresters.org/contact-us,True,False,,
https://www.acf-foresters.org/code-of-ethics,True,False,,
https://www.acf-foresters.org/chapters,True,False,,
https://www.acf-foresters.org/leadership,True,False,,
https://www.acf-foresters.org/why-choose-acf-,True,False,,
https://www.acf-foresters.org/about-acf,True,False,,
https://www.acf-foresters.org/about-us,True,False,,
https://www.acf-foresters.org/member-features,True,False,,
https://www.acf-foresters.org/the-wandering-forester,True,False,,
https://www.acf-foresters.org/blog-words-from-the-woods,True,False,,
https://www.acf-foresters.org/the-consultant-magazine,True,False,,
https://www.acf-foresters.org/association-news,True,False,,
https://www.acf-foresters.org/communications,True,False,,
https://www.acf-foresters.org/call-for-content-leaders,True,False,,
https://www.acf-foresters.org/treelearn-ondemand,True,False,,
https://www.acf-foresters.org/,True,False,,
https://www.acf-foresters.org/practice-of-consulting-forestry,True,False,,
https://www.acf-foresters.org/education,True,False,,
https://www.acf-foresters.org/sponsors,True,False,,
https://www.acf-foresters.org/health-and-safety,True,False,,
https://www.acf-foresters.org/regional-conference,True,False,,
https://www.acf-foresters.org/national-conference,True,False,,
https://www.acf-foresters.org/fall-virtual-conference,True,False,,
https://www.acf-foresters.org/treelearn,True,False,,
https://www.acf-foresters.org/event-calendar1,True,False,,
https://www.acf-foresters.org/events,True,False,,
https://www.acf-foresters.org/benefits,True,False,,
https://www.acf-foresters.org/join-now,True,False,,
https://www.acf-foresters.org/membership,True,False,,
https://www.acf-foresters.org/find-a-forester-search,True,False,,
https://www.acf-foresters.org/find-a-forester,True,False,,
